FT2_B0020_d720,FT2_1322_m24,FT2_B0017_d720,FT2_B0018_d720,FT2_1656_m24,FT2_1657_m12,FT2_1656_m12,FT2_0145_m24,FT2_0185_m24,FT2_0155_m24,FT2_1657_m24,FT2_1322_m12,FT2_1344_m24,FT2_0758_m24,FT2_1524_m24,FT2_1657_m6,FT2_1116_m24,FT2_1117_m24,FT2_B0061_d180,FT2_0008_m24,FT2_1656_m6,FT2_B0001_d720,FT2_0175_m24,FT2_0000_m24,FT2_0185_m12,FT2_1270_m12_to_m24,FT2_1271_m12_to_m24,FT2_0155_m12,FT2_1212_m24,FT2_B0072_d180,FT2_B0065_d180,FT2_B0003_d720,FT2_0758_m12,FT2_0848_m24,FT2_0050_m24,FT2_1145_m24,FT2_0778_m12_to_m24,FT2_B0059_d180,FT2_1113_m24,FT2_1524_m12,FT2_0642_m24,FT2_0175_m12,FT2_0042_m24,FT2_B0019_d720,FT2_1270_m6_to_m12,FT2_0756_m24,FT2_1354_m6_to_m12,FT2_1268_m12_to_m24,FT2_0070_m12_to_m24,FT2_B0020_d180,FT2_0793_m24,FT2_1212_m12,FT2_0070_m6_to_m12,FT2_0156_m24,FT2_B0023_d180,FT2_0126_m6_to_m12,FT2_0029_m24,FT2_0239_m12,FT2_1271_m6_to_m12,FT2_1295_m12_to_m24,FT2_1657_m3,FT2_1005_m12,FT2_0126_m12_to_m24,FT2_0697_m6_to_m12,FT2_0166_m24,FT2_1295_m6_to_m12,FT2_1317_m24,FT2_0630_m24,FT2_0697_m12_to_m24,FT2_0350_m24,FT2_1039_m24,FT2_0071_m12_to_m24,FT2_B0061_d90,FT2_1040_m24,FT2_1656_m3,FT2_1657_m2,FT2_B0008_d720,FT2_0330_m24,FT2_0071_m6_to_m12,FT2_B0101_d720,FT2_0085_m24,FT2_1499_m24,FT2_0661_m24,FT2_0675_m24,FT2_B0059_d90,FT2_0698_m12_to_m24,FT2_0725_m12,FT2_1656_m2,FT2_0840_m24,FT2_0166_m12,FT2_1278_m12_to_m24,FT2_B0104_d720,FT2_0997_m24,FT2_0683_m12,FT2_1524_m6,FT2_0029_m12,FT2_0882_m12,FT2_1219_m24,FT2_0056_m24,FT2_1212_m6,FT2_1040_m12,FT2_1210_m24,FT2_0854_m12_to_m24,FT2_0706_m12_to_m24,FT2_B1095_d180,FT2_0684_m24,FT2_1263_m24,FT2_1482_m6_to_m12,FT2_1122_m12,FT2_B0057_d90,FT2_B2052_d180,FT2_B0020_d90,FT2_0217_m24,FT2_1657_m1,FT2_B1001_d180,FT2_B2032_d180,FT2_1210_m12,FT2_1150_m3,FT2_1495_m24,FT2_0807_m24,FT2_0669_m24,FT2_B0084_d60,FT2_0631_m24,FT2_0787_m24,FT2_1171_m24,FT2_0286_m24,FT2_B1062_d180,FT2_B0098_d180,FT2_B0057_d60,FT2_B0047_d30,FT2_1263_m12,FT2_0840_m12,FT2_B0102_d720,FT2_0670_m24,FT2_1268_m6_to_m12,FT2_0043_m24,FT2_B0080_d180,FT2_1243_m6,FT2_B0073_d180,FT2_B0023_d60,FT2_B0041_d60,FT2_1281_m12_to_m24,FT2_B0058_d180,FT2_B0025_d180,FT2_B0028_d180,FT2_0611_m6,FT2_0005_m12,FT2_1073_m24,FT2_0079_m6_to_m12,FT2_B0056_d180,FT2_B0017_d90,FT2_B0026_d180,FT2_0435_m24,FT2_B0047_d60,FT2_B0006_d720,FT2_B0045_d180,FT2_B1080_d180,FT2_B0093_d180,FT2_B0056_d90,FT2_1296_m6_to_m12,FT2_B1079_d180,FT2_B0062_d30,FT2_B0040_d30,FT2_B1095_d90,FT2_B0073_d30,FT2_0153_m6,FT2_B0082_d90,FT2_B0066_d180,FT2_0684_m12,FT2_B0040_d90,FT2_B0040_d60,FT2_B2056_d180,FT2_0756_m6,FT2_B0085_d180,FT2_0670_m12,FT2_B0077_d30,FT2_B0074_d90,FT2_B0103_d720,FT2_0050_m6,FT2_B0049_d90,FT2_B0060_d30,FT2_B0071_d180,FT2_B0074_d60,FT2_0841_m12,FT2_B0047_d180,FT2_B0068_d180,FT2_B0075_d30,FT2_0394_m6,FT2_B0044_d30,FT2_B1001_d90,FT2_0862_m6_to_m12,FT2_B0021_d720,FT2_B0097_d180,FT2_B0071_d90,FT2_B0082_d60,FT2_B0082_d30,FT2_1547_m24,FT2_B0027_d30,FT2_1613_m24,FT2_B0045_d60,FT2_0945_m24,FT2_B2052_d60,FT2_B0047_d90,FT2_0935_m6_to_m12,FT2_B0073_d90,FT2_B0043_d30,FT2_1204_m3,FT2_B0064_d60,FT2_B2052_d30,FT2_B0045_d90,FT2_B0045_d15,FT2_1414_m3,FT2_1140_m2,FT2_B0079_d30,FT2_0883_m12,FT2_B2025_d180,FT2_1082_m3,FT2_0826_m24,FT2_B0092_d180,ms_no,mobile_sha256,prod_flag,sample_type,target1_mi,target2_mi,stage,hs_date,label,weight,target,month_time,day_time,week_time,proba,score,bucket
14.0,2.0,16.0,8.0,0.3125,0.5,0.5,-999.0,-999.0,-999.0,0.222222,1.0,0.28233,-999.0,0.0,0.5,0.0,0.0,1.0,0.0,0.333333,689.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,4.0,1.0,0.0,1.0,-999.0,-999.0,2.0,-999.0,-999.0,1.0,1.0,0.0,5.0,-999.0,0.0,-999.0,-999.0,0.027778,-999.0,0.0,-999.0,-999.0,0.5,0.0,-999.0,0.0,-999.0,-999.0,1.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,1.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,0.05119,0.0,-999.0,-999.0,-999.0,3.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,0.0,0.0,-999.0,0.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,3.0,0.0,3.0,-999.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,-999.0,1.0,-999.0,461.0,0.0,-999.0,0.0,59.0,3.0,1.0,-999.0,-999.0,-0.0049,-999.0,1.0,-999.0,1.0,0.0,0.5,0.05,1.0,1.0,0.666667,1.0,0.0,-999.0,0.0,-999.0,-999.0,0.333333,3.0,0.0,-999.0,1.0,-999.0,53.0,0.0,0.0,0.0,-999.0,0.0,1.0,1.0,0.0,1.0,-999.0,3.0,0.5,-999.0,1.0,1.0,0.0,-999.0,1.0,-999.0,1.0,1.0,0.00957,-999.0,0.0,1.0,0.333333,1.0,-999.0,0.555556,0.0,0.5,-999.0,1.0,0.0,-999.0,1.142857,0.0,0.666667,3.0,2.0,0.0,0.0,-999.0,53.0,-999.0,0.0,1.0,-999.0,1.0,97.0,0.0,1.0,0.0,53.0,53.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,2565293133919159712,c45e216c7291030a340514a017b6d661c41bce38ebedb81c9d2e22a4dc3baec1,S,CA,0.0,0.0,train,2024-09-09,0.0,1,valid,2024-09,2024-09-09,37,0.1969895,590,1
165.0,4.0,202.0,33.0,0.074257,0.25,0.086207,-999.0,-999.0,-999.0,0.27027,4.0,0.923721,-999.0,0.0,0.133333,11.0,8.0,9.0,0.0,0.035088,703.0,-999.0,39.0,-999.0,0.636364,0.75,-999.0,0.637022,9.0,8.0,703.0,-999.0,-999.0,-999.0,5.0,-999.0,46.0,12.0,0.0,11.0,-999.0,76.0,6.121212,0.142857,3.0,0.5,0.75,0.564103,43.0,-999.0,0.797724,0.454545,-999.0,0.3,0.75,0.508977,-999.0,0.166667,0.818182,0.0,-999.0,0.571429,1.0,-999.0,0.277778,0.285714,24.0,0.090909,-999.0,0.0,0.2,7.0,0.666667,0.0,0.0,651.0,0.0,0.0,0.0,3.0,54.0,65.0,65.0,18.0,0.25,0.25,0.0,0.102564,-999.0,1.0,-0.154011,0.0,0.045455,0.0,0.288675,0.25,0.337832,0.0,0.408248,1.0,0.637022,0.25,-999.0,4.0,0.8,0.0,0.981318,0.142857,19.0,28.0,17.0,386.0,0.0,17.0,2.0,0.621582,2.0,88.0,0.0,1.0,4.0,440.0,58.0,2.0,-999.0,2.0,22.0,5.0,0.5,243.0,0.045455,0.325874,24.0,0.111111,75.0,3.0,0.408248,0.692308,0.083333,4.0,0.0,0.754386,2.0,2.0,-999.0,0.0,-999.0,-999.0,0.245614,23.0,5.0,0.0,0.28,451.0,52.0,23.0,0.0,0.173913,0.0,0.0,0.5,2.0,1.0,0.0,-999.0,19.0,0.615385,1.0,7.0,2.0,0.0,-999.0,0.923077,-999.0,0.5,5.0,0.052768,-999.0,1.0,0.5,0.491228,1.0,0.0,0.214528,0.035088,0.5,-999.0,0.5,8.0,-999.0,1.224242,0.461538,0.565217,5.0,2.0,1.833663,0.5,-999.0,33.0,-999.0,1.0,0.187146,-999.0,0.7,1.0,1.0,0.4,1.0,52.0,-999.0,2.0,-999.0,0.5,0.0,0.0,-999.0,4.0,0.0,2574489244273739424,827394d781d80433f12a0dcaebe680687318111f62923434e69a316c5d4f4167,S,CA,0.0,0.0,train,2024-09-22,0.0,1,train,2024-09,2024-09-22,38,0.12246435,655,10
64.0,1.0,80.0,22.0,0.0375,0.1,0.04878,0.0,0.0,0.0,0.115385,0.0,0.442326,0.0,1.0,0.076923,14.0,14.0,7.0,11.0,0.045455,681.0,-999.0,4.0,-999.0,0.928571,0.928571,-999.0,0.974308,4.0,6.0,681.0,-999.0,0.0,16.0,0.0,0.0,12.0,17.0,1.0,3.0,-999.0,286.0,3.636364,0.461538,-999.0,-999.0,0.941176,0.5,19.0,641.0,1.1645,0.5,-999.0,0.122222,0.5,1.719454,-999.0,0.461538,0.0,0.0,-999.0,0.5,0.0,-999.0,-999.0,0.0,29.0,0.333333,-999.0,0.0,0.083333,4.0,0.0,0.0,0.0,670.0,0.0,0.0,0.139362,2.0,-999.0,-999.0,-999.0,4.0,0.083333,0.5,0.0,0.25,-999.0,-999.0,-0.17134,0.0,0.5,1.0,0.288675,0.5,0.0,114.0,1.264911,0.0,0.0,1.0,1.0,0.0,1.0,-999.0,-999.0,0.0,6.0,4.0,7.0,-999.0,0.0,6.0,0.0,0.0,0.0,76.0,0.0,114.0,2.0,-999.0,315.0,0.0,-999.0,2.0,27.0,2.0,1.0,-999.0,0.5,-0.100796,0.0,0.5,415.0,4.0,0.0,0.307692,0.033333,1.0,1.0,0.727273,2.0,2.0,-999.0,0.0,-999.0,0.0,0.272727,8.0,3.0,0.0,0.5,-999.0,53.0,2.0,0.0,0.25,-999.0,0.0,0.0,1.0,0.0,1.0,-999.0,7.0,0.461538,1.0,5.0,1.0,1.0,-999.0,0.769231,-999.0,0.0,4.0,0.047833,-999.0,1.0,0.0,0.318182,1.0,0.0,0.107438,0.136364,0.0,-999.0,1.0,3.0,-999.0,1.25,0.076923,0.25,2.0,1.0,0.481543,1.0,-999.0,33.0,-999.0,0.0,0.15625,-999.0,0.285714,1.0,0.0,0.0,0.0,33.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,0.0,2563062594814346400,76174289335adea5df77aa25ef4f6cfbcf29b797767ec1c92480084b2f907013,O,CA,0.0,0.0,train,2024-09-06,0.0,1,train,2024-09,2024-09-06,36,0.14080288,636,8
23.0,2.0,26.0,14.0,0.230769,0.166667,0.076923,-999.0,-999.0,-999.0,0.214286,2.0,0.380693,-999.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,705.0,-999.0,5.0,-999.0,-999.0,-999.0,-999.0,0.0,1.0,2.0,705.0,-999.0,-999.0,-999.0,0.0,-999.0,3.0,0.0,0.0,5.0,-999.0,66.0,1.857143,-999.0,-999.0,0.5,-999.0,0.0,3.0,-999.0,0.0,-999.0,-999.0,0.016667,-999.0,0.637022,-999.0,-999.0,0.833333,0.0,-999.0,0.0,-999.0,-999.0,0.2,-999.0,-999.0,0.0,-999.0,0.2,0.25,1.0,0.5,0.0,-999.0,639.0,-999.0,0.0,0.109771,2.0,-999.0,-999.0,-999.0,1.0,0.25,-999.0,-999.0,0.2,-999.0,-999.0,-0.028719,0.2,-999.0,0.0,0.288675,-999.0,0.0,2.0,0.0,1.0,0.0,0.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,1.0,0.0,1.0,-999.0,-999.0,0.0,0.0,0.0,0.0,-999.0,0.0,2.0,0.0,-999.0,501.0,0.0,-999.0,0.0,71.0,0.0,0.0,-999.0,-999.0,-0.11691,0.0,-999.0,233.0,2.0,0.0,0.333333,0.0,0.0,-999.0,0.666667,1.0,0.0,-999.0,0.0,-999.0,-999.0,0.333333,1.0,0.0,-999.0,0.0,574.0,51.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,-999.0,-999.0,1.0,0.666667,1.0,1.0,0.0,0.0,-999.0,1.0,-999.0,-999.0,0.0,-28.536676,-999.0,0.0,-999.0,0.333333,0.0,0.0,0.333333,0.0,-999.0,-999.0,-999.0,0.0,-999.0,1.130435,0.333333,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,529.0,0.0,1.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,51.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,0.0,2606201244791867040,4bddbe75a5ba90fcf984a00d1f829d922e164f699451f3c128730b812b12393e,S,CA,0.0,0.0,test,2024-11-04,0.0,1,train,2024-11,2024-11-04,45,0.16008732,619,5
35.0,0.0,42.0,5.0,0.02381,0.25,0.1,-999.0,-999.0,-999.0,0.2,0.0,0.0,-999.0,0.0,0.333333,26.0,26.0,2.0,0.0,0.25,579.0,-999.0,2.0,-999.0,0.0,0.0,-999.0,3.622594,0.0,0.0,-999.0,-999.0,-999.0,-999.0,26.0,-999.0,3.0,26.0,0.0,2.0,-999.0,54.0,8.4,-999.0,-999.0,-999.0,0.0,1.0,4.0,-999.0,0.0,0.0,-999.0,0.022222,0.0,0.0,-999.0,-999.0,-999.0,0.5,-999.0,1.0,0.0,-999.0,-999.0,0.0,-999.0,1.0,-999.0,0.0,-999.0,1.0,-999.0,0.5,0.5,-999.0,-999.0,-999.0,0.051496,0.0,-999.0,-999.0,-999.0,1.0,-999.0,1.0,0.5,0.0,-999.0,-999.0,-0.015903,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,1.0,1.0,2.0,-999.0,0.5,0.0,0.0,0.0,0.0,525.0,0.0,54.0,2.0,-999.0,255.0,0.0,-999.0,1.0,91.0,1.0,0.5,-999.0,0.0,-0.00456,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.033333,2.0,-999.0,0.25,1.0,0.0,-999.0,0.0,-999.0,-999.0,0.75,2.0,0.0,-999.0,0.5,-999.0,53.0,0.0,0.0,0.5,-999.0,0.0,0.5,2.0,0.0,0.0,-999.0,2.0,0.0,-999.0,2.0,2.0,0.0,-999.0,1.0,-999.0,1.0,2.0,0.011922,-999.0,0.0,0.5,0.0,2.0,-999.0,0.375,0.0,1.0,-999.0,0.5,0.0,-999.0,1.2,0.0,0.0,2.0,2.0,0.380693,0.0,-999.0,52.0,-999.0,1.0,0.5,-999.0,0.0,62.0,0.0,0.0,1.0,52.0,63.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,2603256645085562528,d6cd206c769aeac89fb81abd57cfacb2d9d1bc8cd20d861d60127139ff8268c9,S,CA,0.0,0.0,test,2024-10-31,0.0,1,train,2024-10,2024-10-31,44,0.13775074,639,8
18.0,0.0,23.0,11.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,639.0,-999.0,2.0,-999.0,0.0,0.0,-999.0,0.204124,1.0,0.0,576.0,-999.0,-999.0,-999.0,0.0,-999.0,3.0,1.0,0.0,2.0,-999.0,395.0,2.090909,-999.0,-999.0,-999.0,0.0,0.5,5.0,-999.0,0.0,0.0,-999.0,0.033333,0.0,0.204124,-999.0,-999.0,-999.0,0.0,-999.0,0.5,0.0,-999.0,-999.0,1.0,-999.0,0.5,-999.0,0.5,0.0,1.0,0.0,0.0,0.0,181.0,-999.0,-999.0,0.067108,1.0,-999.0,-999.0,-999.0,2.0,0.0,1.0,0.0,0.0,-999.0,-999.0,0.071208,0.5,1.0,0.0,0.0,0.0,0.0,395.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,2.0,3.0,4.0,530.0,-999.0,0.0,0.0,0.0,0.0,530.0,0.0,395.0,2.0,-999.0,181.0,0.0,-999.0,2.0,28.0,1.0,0.0,-999.0,0.0,0.007216,-999.0,-999.0,-999.0,3.0,0.0,0.25,0.066667,2.0,-999.0,0.333333,2.0,0.0,-999.0,0.0,-999.0,-999.0,0.666667,5.0,0.0,-999.0,0.25,-999.0,52.0,1.0,0.0,0.6,-999.0,0.0,-999.0,0.0,0.0,-999.0,-999.0,2.0,0.0,-999.0,3.0,3.0,0.0,-999.0,0.5,-999.0,-999.0,1.0,0.045886,-999.0,0.0,-999.0,0.166667,1.0,-999.0,0.333333,0.0,-999.0,-999.0,-999.0,0.0,-999.0,1.277778,0.25,0.0,2.0,0.0,0.448427,-999.0,-999.0,52.0,-999.0,3.0,0.28,-999.0,0.0,-999.0,0.0,0.0,0.0,52.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,2560464385436845472,e1971ab1a355df92391cc8601d30aad0946e699a5265fc4fff6e40194f391063,S,CA,0.0,0.0,train,2024-09-02,0.0,1,valid,2024-09,2024-09-02,36,0.13472272,642,9
58.0,6.0,65.0,19.0,0.030769,0.076923,0.066667,6.0,3.0,3.0,0.047619,5.0,0.53161,-999.0,0.0,0.0,3.0,1.0,5.0,4.0,0.0,719.0,175.44026,4.0,3.0,0.0,0.0,3.0,0.204124,3.0,5.0,714.0,-999.0,0.0,227.0,0.0,-999.0,6.0,2.0,0.0,2.0,-999.0,393.0,3.421053,-999.0,-999.0,0.6,0.5,0.25,11.0,-999.0,0.0,0.0,-999.0,0.061111,0.0,0.675664,1.0,-999.0,0.833333,0.0,0.0,0.5,-999.0,-999.0,0.6,0.0,306.0,0.0,-999.0,0.0,0.5,2.0,0.0,0.0,0.0,708.0,-999.0,0.0,0.134959,1.0,-999.0,-999.0,-999.0,3.0,-999.0,0.0,0.0,0.5,-999.0,-999.0,0.035332,0.0,0.0,0.0,0.866025,0.0,0.0,6.0,0.0,0.0,0.28233,0.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,4.0,4.0,4.0,257.0,-999.0,2.0,0.0,0.0,2.0,169.0,0.0,9.0,2.0,257.0,699.0,1.0,-999.0,2.0,27.0,2.0,0.0,-999.0,0.0,0.140523,-999.0,1.0,227.0,2.0,0.0,0.333333,0.033333,2.0,1.0,0.833333,1.0,1.0,-999.0,0.0,-999.0,-999.0,0.166667,4.0,1.0,-999.0,0.5,-999.0,52.0,1.0,0.0,0.0,1.0,0.0,-999.0,0.0,0.0,-999.0,-999.0,3.0,0.555556,0.0,3.0,2.0,1.0,-999.0,0.555556,-999.0,-999.0,3.0,0.055296,-999.0,0.0,-999.0,0.333333,2.0,0.0,0.125,0.0,-999.0,-999.0,-999.0,0.0,-999.0,1.12069,0.222222,0.0,2.0,0.0,0.58823,-999.0,-999.0,39.0,-999.0,1.0,0.375,-999.0,0.0,-999.0,0.0,0.5,0.0,39.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,-999.0,9.0,0.0,2607353390983807648,0fd28f50f79b43c79100f22de05387801f62202f4761b4f9f3124cce0c2b961b,O,CA,0.0,0.0,test,2024-11-06,0.0,1,train,2024-11,2024-11-06,45,0.09221422,692,13
36.0,2.0,41.0,9.0,0.04878,0.166667,0.04878,-999.0,-999.0,-999.0,0.166667,2.0,0.414851,-999.0,1.0,0.142857,1.0,1.0,5.0,0.0,0.033333,319.0,-999.0,8.0,-999.0,1.0,1.0,-999.0,0.204124,5.0,1.0,199.0,-999.0,-999.0,-999.0,0.0,-999.0,24.0,1.0,1.0,4.0,-999.0,44.0,4.555556,0.0,-999.0,1.0,1.0,1.0,26.0,-999.0,0.288675,0.875,-999.0,0.15,1.0,0.0,-999.0,0.0,1.0,0.0,-999.0,1.0,0.75,-999.0,1.0,0.0,77.0,1.0,-999.0,0.5,-999.0,4.0,-999.0,0.0,0.0,15.0,-999.0,-999.0,0.101079,0.0,-999.0,-999.0,-999.0,7.0,-999.0,0.5,0.0,0.0,-999.0,-999.0,0.031401,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,8.0,2.0,7.0,-999.0,0.0,21.0,0.0,0.0,4.0,194.0,0.0,21.0,3.0,-999.0,121.0,0.0,-999.0,1.0,25.0,7.0,0.25,-999.0,0.0,0.009888,-999.0,0.0,-999.0,2.0,0.0,0.714286,0.116667,4.0,-999.0,0.9,2.0,1.0,-999.0,0.0,-999.0,-999.0,0.1,8.0,3.0,-999.0,0.265306,199.0,33.0,1.0,0.142857,0.0,-999.0,0.0,0.75,4.0,0.0,0.25,-999.0,6.0,0.142857,-999.0,4.0,4.0,0.0,-999.0,0.857143,-999.0,0.75,4.0,0.050281,-999.0,1.0,0.75,0.5,4.0,-999.0,0.333333,0.166667,0.75,-999.0,0.25,5.0,-999.0,1.138889,0.285714,0.375,5.0,2.0,0.0,0.25,-999.0,33.0,-999.0,2.0,0.3125,-999.0,0.4,1.0,0.0,0.0,2.0,33.0,64.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,1.0,2603819268411752864,88efe8a6560fc7d509e40b5be54da3327cf7d43bc3f3362dad177343b89551e5,S,CA,0.0,0.0,test,2024-11-01,0.0,1,train,2024-11,2024-11-01,44,0.13827223,639,8
179.0,8.0,204.0,21.0,0.044118,0.176471,0.027778,-999.0,-999.0,-999.0,0.28,6.0,0.875388,-999.0,1.0,0.125,14.0,14.0,6.0,0.0,0.021739,713.0,-999.0,25.0,-999.0,1.0,1.0,-999.0,1.059806,4.0,6.0,713.0,-999.0,-999.0,-999.0,1.0,-999.0,34.0,15.0,0.0,2.0,-999.0,167.0,9.714286,0.428571,-999.0,0.666667,1.0,0.04,44.0,-999.0,1.267304,0.0,-999.0,0.255556,0.0,0.0,-999.0,0.428571,0.472973,0.0,-999.0,0.333333,-999.0,-999.0,0.6,0.0,285.0,0.0,-999.0,0.0,-999.0,3.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,0.09604,0.0,-999.0,-999.0,-999.0,13.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-0.015903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.095445,-999.0,0.204124,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,18.0,0.0,19.0,-999.0,0.0,24.0,0.0,0.0,11.0,34.0,0.0,44.0,3.0,-999.0,452.0,1.0,-999.0,0.0,15.0,9.0,0.28,-999.0,0.0,-0.005393,-999.0,0.4,-999.0,2.0,0.0,0.666667,0.183333,2.0,1.0,0.891304,2.0,1.0,-999.0,0.0,-999.0,-999.0,0.108696,20.0,1.0,-999.0,0.322314,-999.0,33.0,0.0,0.166667,0.1,-999.0,0.0,0.75,4.0,0.0,0.5,-999.0,14.0,1.0,-999.0,4.0,4.0,0.0,-999.0,0.833333,-999.0,0.25,8.0,-28.520847,-999.0,3.0,0.8,0.304348,3.0,-999.0,0.339319,0.043478,0.2,-999.0,0.4,11.0,-999.0,1.139665,0.333333,0.35,8.0,3.0,0.204124,0.25,-999.0,53.0,-999.0,0.0,0.37,-999.0,0.75,90.0,0.0,0.454545,0.0,33.0,53.0,-999.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,1.0,2617707439092401056,b15f43cec40b3f3fad92fbb6f753641fcbdc67af1575b0fffe69323ae37bb08e,S,CA,0.0,0.0,test,2024-11-20,0.0,1,train,2024-11,2024-11-20,47,0.13965078,638,8
55.0,3.0,59.0,21.0,0.050847,0.083333,0.035714,-999.0,-999.0,-999.0,0.130435,2.0,0.380693,-999.0,0.0,0.166667,2.0,2.0,5.0,0.0,0.0625,720.0,-999.0,24.0,-999.0,1.0,1.0,-999.0,0.28233,4.0,3.0,720.0,-999.0,-999.0,-999.0,0.0,-999.0,6.0,5.0,0.0,18.0,-999.0,205.0,2.809524,1.0,0.0,0.5,0.6,0.541667,16.0,-999.0,0.389249,0.692308,-999.0,0.088889,0.5,0.380693,-999.0,1.0,0.333333,0.5,-999.0,0.4,0.818182,-999.0,0.5,0.0,341.0,0.611111,-999.0,0.3,0.75,1.0,0.5,0.166667,0.5,707.0,-999.0,0.333333,0.156149,4.0,-999.0,328.0,328.0,1.0,0.666667,0.75,0.333333,0.291667,-999.0,-999.0,0.099291,0.458333,0.846154,0.0,0.452267,0.5,0.0,1.0,0.516398,0.666667,0.0,0.428571,-999.0,0.0,0.75,-999.0,-999.0,0.0,6.0,0.0,6.0,295.0,0.0,13.0,0.0,0.0,0.0,72.0,0.0,1.0,2.0,295.0,58.0,0.0,-999.0,0.0,38.0,3.0,1.0,-999.0,0.230769,-0.131088,291.0,1.0,328.0,1.0,0.0,0.666667,0.05,2.0,0.333333,1.0,1.0,0.0,-999.0,2.0,-999.0,-999.0,0.0,6.0,3.0,-999.0,0.555556,720.0,29.0,0.0,0.0,0.0,-999.0,0.0,0.0,1.0,0.0,0.0,-999.0,6.0,0.5,0.666667,2.0,2.0,1.0,-999.0,0.833333,291.0,1.0,1.0,-28.518635,-999.0,1.0,0.0,0.8125,1.0,0.0,0.492188,0.0,1.0,-999.0,1.0,5.0,-999.0,1.072727,0.166667,0.833333,3.0,1.0,0.0,0.0,-999.0,29.0,-999.0,0.0,0.722222,-999.0,0.5,54.0,0.0,0.0,0.0,29.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,7.0,0.0,2604467620459578016,54197b28f21af9ba63984167e4182d29d2eeb9d906d23d879b93d7f9d6c053fd,S,CA,0.0,0.0,test,2024-11-02,0.0,1,train,2024-11,2024-11-02,44,0.13234547,645,9
