ID,hs_date,label,weight,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128,feature129,feature130,feature131,feature132,feature133,feature134,feature135,feature136,feature137,feature138,feature139,feature140,feature141,feature142,feature143,feature144,feature145,feature146,feature147,feature148,feature149,feature150,feature151,feature152,feature153,feature154,feature155,feature156,feature157,feature158,feature159,feature160,feature161,feature162,feature163,feature164,feature165,feature166,feature167,feature168,feature169,feature170,feature171,feature172,feature173,feature174,feature175,feature176,feature177,feature178,feature179,feature180,feature181,feature182,feature183,feature184,feature185,feature186,feature187,feature188,feature189,feature190,feature191,feature192,feature193,feature194,feature195,feature196,feature197,feature198,feature199,feature200,feature201,feature202,feature203,feature204,feature205,feature206,feature207,feature208,feature209,feature210,feature211,feature212,feature213,feature214,feature215,feature216,feature217,feature218,feature219
ID_100490,2024-12-07,0,1,17,5,165,11,0.114345,0.278041,0.033587,32,-999,6,0.199674,1,0.346842,1,1,0.080387,-1,64,3,0,0.327644,565,-999.0,0,2,0.495668,0.560895,20,0.604206,1,3,691,3,-0.021384,-999,69,-999.0,2,6,0,1,-999.0,143,6.881391,-999.0,-999,0.509242,0.75755,0.249984,24,-999,-0.019419,0.640346,1,0.302663,0.009242,0.083475,-999.0,0.981248,0.366829,0.003557,-999.0,0.005199,0.480158,-999,-999.0,0.0172,348,-0.001457,-999,0.437796,0.987014,4,0.148922,0.01765,0.119787,668,-999.0,0.184323,0.000103,1,259,12,-999,2,0.402742,-999.0,0.110351,0.098394,-999,0.013417,0.029764,-0.024892,0.991293,0,-0.07734,1.011587,0.03362,-3,0.118982,-999.0,0.87536,0.495784,-999.0,3,1.019671,-999,-999.0,0.002895,5,1,22,64,0.32463,5,0,0.019345,4,40,0,-999,6,-999,106,0,-999,-1,32,6,0.356046,-999,0.02314,0.338535,-999,-999.0,363,1,-0.009269,0.255403,0.149966,1,0.977919,0.840922,3,1,-999.0,1,-999,-999.0,0.515179,1,6,-999.0,0.276184,708,28,2,0.170083,0.37697,-999.0,0,-999.0,2,0,0.015471,-999,30,0.444829,-999.0,2,1,1,-999,0.854981,-5,0.292612,4,-27.272606,-999,0,-999.0,0.887892,9,0.99932,0.378435,0.003065,1.009308,0.48452,0.989928,2,-999.0,1.388989,0.009413,0.022256,2,1,-0.031618,0.484291,-999,33,199,0,0.245048,-999.0,0.362176,80,0,0.846949,6,52,-999,-999,-999.0,0.025632,-999.0,1,-999,-999,0
ID_100491,2024-11-05,0,1,45,7,45,33,0.05232,0.310157,0.367698,0,7,0,0.236748,3,0.494221,6,3,0.05522,17,376,5,0,0.579436,687,-999.0,22,-999,-999.0,-999.0,-999,-0.317467,5,4,707,6,-999.0,-999,0,-999.0,9,4,0,5,-999.0,207,2.715595,0.350554,-999,0.983445,0.610519,0.606975,11,299,0.539856,-0.008651,-999,0.200146,0.25784,-0.005509,0.985853,0.281575,0.659046,-999.0,-999.0,0.481215,-999.0,-999,0.572094,-0.004089,-999,0.322945,-999,0.253287,-999.0,5,0.989849,-0.011082,0.128987,-999,-999.0,0.970807,0.020525,0,-999,-999,-999,16,-0.020262,0.990233,-0.0264,-0.003472,-999,-999.0,-0.152208,-0.018706,1.013715,0,0.078057,0.012909,-0.015157,-999,-0.047801,0.958431,-0.037811,-999.0,1.030988,1,1.007273,-999,0.487952,-0.006975,2,42,28,64,0.019283,8,6,0.004176,5,666,0,-4,7,-999,174,0,-999,0,24,2,1.011841,4,-999.0,0.318079,-6,0.746222,182,1,0.012915,1.000173,0.231944,2,-999.0,0.646824,2,1,-999.0,0,-999,-999.0,0.156035,11,5,0.001788,0.420757,604,52,0,0.002495,0.41516,-999.0,18,0.999226,0,0,-999.0,-999,19,0.483734,0.990418,5,2,0,-999,1.007634,29,-999.0,1,-28.763278,-999,0,0.322966,0.510337,9,0.34743,0.485445,-0.002923,-999.0,-999.0,1.031114,0,-999.0,1.907488,0.12488,0.24257,-1,0,-0.028828,-0.008366,-999,-999,235,3,0.311005,-999.0,0.361,-999,0,0.797102,5,52,-999,-999,-1.5e-05,0.325021,-999.0,0,-999,-999,1
ID_100492,2024-08-30,0,1,68,13,21,38,0.083504,0.217642,0.113216,3,-999,-999,0.176039,1,0.655374,1,3,0.404655,1,7,13,-1,-0.007358,710,-999.0,0,-999,0.921106,0.440615,1,1.757561,2,7,449,-999,-0.030362,230,6,-999.0,26,-5,0,2,-999.0,-999,4.353255,0.506718,-999,0.974042,0.699278,0.263513,2,-999,1.024112,-999.0,-999,0.039623,0.742657,0.416164,0.471881,-999.0,0.496301,-999.0,-0.023945,0.31511,-999.0,-999,0.676165,-0.010423,-999,0.022468,-999,1.00468,0.408503,0,0.532628,0.081626,0.006741,494,-999.0,-999.0,0.124753,3,-999,-999,-999,0,-0.004932,-0.014501,0.289825,0.000911,-999,-999.0,0.030801,0.05839,1.020721,0,1.964077,0.003468,0.007713,0,0.356703,0.497054,-0.019273,-999.0,0.476569,0,-999.0,-999,-999.0,-0.00073,5,0,14,186,0.045274,4,0,0.004623,0,33,0,80,0,180,47,0,-999,3,35,1,0.532604,-999,0.009883,0.133513,-1,0.023009,131,5,-0.009253,0.413296,0.314348,7,0.99981,0.873153,2,4,-999.0,0,-999,-999.0,0.186969,5,4,-999.0,0.993607,-999,33,0,0.001352,0.016578,-999.0,0,0.980268,1,1,0.504176,-999,0,0.2036,0.010564,6,-999,0,-999,1.002531,-999,0.476078,2,6.469438,19,0,-0.008234,0.524606,2,-999.0,0.120641,-0.004626,-999.0,-999.0,-999.0,3,-999.0,1.171993,0.005479,-999.0,0,1,0.024106,0.009933,-999,52,697,0,0.984971,-999.0,0.769399,-4,0,0.776169,1,28,-999,10,-999.0,1.019225,-999.0,0,-999,-999,1
ID_100493,2024-11-07,0,1,25,11,192,17,0.051609,0.008015,0.097106,-999,6,21,0.286202,0,0.440218,-999,8,0.249056,20,30,1,2,0.238638,728,-999.0,48,6,0.423431,0.334262,17,0.835603,1,1,707,-999,-999.0,-999,-3,-999.0,42,6,0,5,-999.0,464,2.065829,-999.0,-999,0.500209,0.71292,0.851356,42,309,0.850925,0.980023,-999,0.043668,0.484281,2.514028,1.006377,-999.0,1.017593,0.322311,-999.0,0.718293,-999.0,14,0.276937,-0.00902,-999,0.096318,-999,-0.013046,0.864505,0,-0.010487,0.214985,-0.00676,693,-999.0,0.326804,0.003104,6,-999,-999,-999,6,0.656888,1.018497,0.709551,0.791714,-999,-999.0,0.02973,0.023608,-999.0,1,0.54757,-999.0,0.186692,13,0.220936,0.498409,0.092076,-999.0,-999.0,0,1.000015,-999,-999.0,0.001333,9,1,7,185,-999.0,8,0,-0.080661,0,180,0,27,2,-999,58,2,-999,0,25,1,0.488755,-999,-999.0,0.147816,-5,-0.002214,206,1,0.009304,0.403766,0.189718,1,-999.0,0.673073,3,1,-999.0,0,-999,-999.0,0.241831,4,1,-999.0,0.511446,545,34,0,0.005077,0.03443,-999.0,0,0.993013,1,1,-999.0,3,1,0.671701,0.988477,5,4,0,-999,0.988466,-999,-999.0,1,-0.117176,28,0,-0.026342,0.138398,3,-999.0,0.295635,-0.000989,0.243998,-999.0,-999.0,20,-999.0,0.992797,0.269646,0.998989,32,1,1.051105,0.805689,-999,53,-999,2,0.146971,-999.0,0.25053,61,2,-0.009768,0,52,51,-999,-6.9e-05,0.011526,0.266045,0,-999,61,0
ID_100494,2024-09-27,0,1,44,5,35,2,0.477661,0.431572,0.157278,22,-1,-999,0.362951,0,0.574155,16,0,0.183351,7,18,5,5,0.12813,718,-38523.115395,4,3,0.010734,0.247699,-999,0.502973,1,5,688,-999,0.001103,-999,2,-999.0,2,15,0,10,-999.0,203,15.887419,0.988922,-999,0.702174,0.873887,-999.0,16,-999,0.243071,0.475929,2,0.048403,0.00297,0.444623,-999.0,-999.0,0.734261,0.3348,0.007759,0.33219,0.517655,-999,-999.0,0.002409,97,-0.024729,-999,-0.000861,0.291926,0,-999.0,-0.003998,0.00251,-999,-999.0,0.308102,-0.004222,2,-999,240,-999,2,1.018094,0.969636,-0.003399,-0.005346,0,-999.0,0.025668,0.223276,1.015061,1,0.213963,0.321552,0.163651,-999,-0.073347,0.307213,0.072319,0.007294,-999.0,0,1.004586,-999,0.74231,-999.0,9,8,23,110,-0.013056,17,0,0.316878,1,106,-999,-999,8,-999,454,1,-999,0,15,10,0.020561,-999,-999.0,-0.01491,-999,0.987322,71,1,-0.010368,0.596527,0.040603,0,-999.0,0.979322,2,2,-999.0,1,-999,-999.0,0.117971,20,7,-999.0,0.542253,690,33,0,0.197616,-0.004318,-999.0,0,0.002189,1,0,-999.0,-999,1,-0.007703,-999.0,1,3,0,-999,0.82439,-999,0.215478,1,-27.922546,-999,0,1.034688,0.653128,0,-999.0,0.485347,-0.002618,0.485663,-999.0,1.013458,2,-999.0,1.342239,0.280113,0.487882,0,13,0.068931,0.494235,2,39,248,1,0.10337,-999.0,0.485956,80,0,0.015119,0,33,34,-999,-999.0,-0.017303,0.502873,4,-999,-999,0
ID_100495,2024-09-10,0,1,71,9,39,21,0.066801,0.122874,-0.002124,-999,-999,-999,0.207374,3,0.374866,27,0,0.165108,-2,4,2,10,0.075722,712,-999.0,0,-999,0.530676,0.499567,-999,2.679813,5,2,436,-999,-999.0,-999,1,-999.0,6,-6,0,2,-999.0,-999,2.276044,-999.0,2,-0.018414,-999.0,1.016945,17,218,0.459741,-999.0,10,0.086412,0.301212,-0.009504,-999.0,0.016835,0.361485,0.13029,-0.040661,0.019417,-999.0,-999,0.022432,6.8e-05,571,0.015073,-999,-999.0,0.46996,3,0.489173,-0.012262,-999.0,-999,-0.018488,0.419568,0.193017,2,-999,-999,-999,34,0.439849,1.00033,0.000187,-0.017025,-999,-999.0,0.043007,-999.0,-999.0,0,0.346631,-0.008866,0.024541,-999,0.546437,-999.0,-0.076847,-999.0,0.97005,0,0.996863,-999,-999.0,-999.0,9,1,26,75,-999.0,6,0,0.15847,11,22,0,-999,2,-999,558,0,-999,1,9,13,0.959671,-999,-0.007145,-0.028956,-999,0.972291,66,2,0.026603,0.464387,0.049967,4,0.340297,0.473949,1,1,-999.0,2,-999,-999.0,0.337649,6,3,-999.0,0.015169,372,32,53,0.001845,0.1814,-999.0,0,-0.01258,2,0,1.023197,-999,7,0.468361,1.031505,0,1,0,-999,0.882239,-999,0.664459,8,0.718661,30,0,-999.0,0.47711,7,-999.0,0.426294,0.215897,1.011004,-999.0,0.99997,5,-0.007295,1.303482,0.255135,0.431983,12,7,1.352135,0.324974,-999,53,278,0,0.118436,-999.0,0.000406,67,0,0.294185,1,51,54,-999,-0.000128,-999.0,-0.0098,0,1,-999,0
ID_100496,2024-09-27,0,1,33,7,8,19,0.07854,0.15025,0.098468,-999,0,-999,0.159303,6,0.534569,-999,3,0.385545,-5,57,6,0,-0.018033,696,-999.0,2,-999,0.182605,-999.0,17,-0.220549,4,2,707,-999,0.040518,-999,5,0.003177,4,5,0,2,259.899756,216,3.956588,0.226646,-999,0.576976,0.858119,0.611484,9,638,-0.101709,-999.0,19,0.131729,-999.0,0.412949,0.771992,-999.0,0.189715,0.340463,-0.015788,0.429642,1.017169,-999,-999.0,-999.0,-999,0.277824,163,-999.0,0.508803,7,-0.023675,-0.001306,-0.00615,700,-999.0,0.468126,0.406558,0,-999,-999,-999,4,-999.0,0.013757,-0.010385,0.558119,-999,-999.0,0.038617,0.023191,-999.0,0,0.204885,-999.0,-0.005962,-3,0.118052,-0.002951,0.710923,-999.0,-999.0,0,1.011218,-999,-999.0,-999.0,-999,0,6,133,-0.006217,1,0,0.428244,0,34,0,-999,2,-999,329,0,-999,2,56,10,0.009559,-999,-999.0,-0.57602,91,0.805442,-999,4,0.013617,0.409319,0.108897,3,0.995087,0.739435,2,0,-999.0,5,-999,-999.0,0.296278,11,4,-999.0,0.493215,460,32,1,0.000995,0.118559,-999.0,0,-999.0,1,0,0.386603,-999,38,0.572695,1.00851,2,4,0,-999,1.010077,-999,1.006777,0,-30.141671,-999,0,0.669659,0.179953,0,0.003357,0.084342,0.096177,0.021961,-999.0,0.711292,-1,0.000552,1.454208,0.18853,0.563136,0,3,0.059954,0.012346,-999,52,-999,1,-0.000454,-999.0,0.813506,64,0,0.387184,0,62,47,-999,-999.0,0.24736,1.003181,0,-999,-999,0
ID_100497,2024-11-22,0,1,32,25,103,21,0.322308,0.121772,0.266905,23,5,-999,0.227161,2,0.480729,-999,0,-0.006712,5,28,5,1,-999.0,714,-999.0,31,20,0.501679,0.596291,-999,0.178584,6,6,723,-999,-0.022785,124,1,-999.0,18,15,2,2,-999.0,-999,10.637244,-999.0,-999,0.65501,0.484723,0.283206,55,227,0.41672,0.987466,-999,0.015202,0.329553,0.269173,0.716758,-0.029841,0.108998,0.322195,-0.045918,0.19008,0.509894,-999,0.494191,0.022349,-999,-0.014807,-999,0.008092,1.012695,0,0.023479,0.317203,-0.00285,-999,-999.0,-999.0,0.074206,3,-999,415,-999,0,-0.024384,-999.0,0.001812,0.02328,4,-999.0,0.022284,-999.0,0.98665,1,-0.034161,0.332478,0.004936,0,1.71171,-0.015086,-0.126453,-0.004907,-999.0,0,-999.0,-999,-999.0,-999.0,7,10,2,-999,-0.001627,2,0,-0.061337,1,79,0,64,2,-999,82,0,459,1,27,1,0.773115,-999,-999.0,0.238074,132,-0.033642,114,1,-0.001565,0.010292,0.044773,2,0.213202,1.003946,2,1,-999.0,0,-999,1.035399,0.197833,12,2,-999.0,0.181754,-999,39,3,-0.002232,0.024827,1.007691,0,0.462762,2,0,0.002294,-999,9,0.496773,0.994262,11,2,0,-999,0.588161,-999,0.492537,2,-29.249014,-999,0,0.987659,0.406582,3,-0.007745,0.238525,-0.000417,0.439059,-0.004107,-999.0,28,-999.0,1.17718,0.079633,0.598859,43,5,0.198721,-0.004823,-999,33,175,1,0.253278,-999.0,0.495125,3,0,0.353387,0,52,32,-999,-999.0,0.007741,-0.002592,5,-999,1,0
ID_100498,2024-10-29,0,1,56,4,23,25,0.147057,0.000341,0.42634,-999,0,-999,0.292342,0,0.286752,-999,0,0.200225,2,-1,3,4,0.183682,722,-999.0,13,-999,-999.0,-999.0,-999,0.747781,1,1,725,14,-999.0,42,28,0.007911,4,46,0,12,-999.0,210,2.008059,0.030855,-999,-999.0,-999.0,0.197214,16,683,0.480327,1.015322,-999,0.09406,0.493218,1.115008,-999.0,0.020943,0.348967,-0.00928,-999.0,0.979055,0.538678,-999,-999.0,-0.007044,19,-999.0,300,0.208574,0.580126,1,-999.0,0.081531,0.008044,170,-0.002065,-999.0,-0.008138,3,-999,-999,-999,2,0.513483,0.664901,-0.010318,0.611302,-999,-0.008988,0.030024,0.10644,1.004915,3,0.240923,0.021499,0.0701,-999,0.256266,-999.0,0.122827,0.147717,0.989004,0,0.216028,-999,-999.0,-999.0,1,1,18,171,-0.004777,3,0,0.032383,6,-999,-1,276,3,-999,78,-999,-999,1,39,11,1.016028,2,-0.003152,0.075794,-999,1.005397,219,4,0.008136,0.728408,0.134524,3,-0.001262,0.329715,1,0,-999.0,0,-999,-999.0,0.512766,13,0,0.003936,0.291996,586,52,0,0.000218,0.251429,-999.0,0,-999.0,0,0,-999.0,4,2,0.29107,1.006357,9,1,0,-999,0.987598,-999,1.01236,0,-29.96475,-999,4,-999.0,0.13813,0,-999.0,0.676721,0.138685,-999.0,-999.0,0.97928,0,-999.0,1.30561,-0.009172,0.590274,2,0,0.18715,-999.0,-999,32,650,0,0.324052,-999.0,0.472314,1,0,0.4941,0,27,59,-999,-999.0,-999.0,-999.0,0,-999,-999,0
ID_100499,2024-11-03,0,1,155,2,54,37,0.434874,0.200331,0.00982,-999,7,0,0.020416,2,0.588375,-999,0,0.099601,36,22,5,25,0.018653,298,-999.0,3,-999,0.604714,0.418486,-999,-0.11817,10,9,209,-999,1.028643,329,1,-999.0,59,-4,0,-1,-99.776513,-999,13.141308,-0.003741,-999,0.776081,0.48644,0.319015,20,-999,0.993847,-999.0,-999,0.440946,0.669346,0.009304,0.82027,1.001568,0.532579,0.243571,0.154509,0.490429,0.007321,-999,0.387917,0.001844,-999,0.579378,-999,0.503319,0.339439,3,0.268996,-999.0,0.500824,647,-0.014898,-999.0,0.11051,0,-999,123,-999,3,0.999048,0.505818,0.333294,-0.012721,-999,-999.0,0.057795,0.097508,0.988375,0,0.34078,0.100537,0.717915,-999,0.12998,0.49536,0.906796,-0.017554,-999.0,0,0.942125,-999,-0.020313,-999.0,-999,3,6,-999,0.009926,44,0,0.145611,0,121,0,-4,2,79,30,-1,-999,2,18,6,0.047203,61,0.079104,0.435323,-2,-0.008115,167,7,-0.006473,0.401192,0.051509,4,0.954714,0.669414,2,0,-999.0,1,-999,-999.0,0.130936,0,2,0.004816,0.333195,597,53,1,0.004429,0.006749,-999.0,0,-0.002631,4,0,-999.0,-999,11,0.275279,1.012695,4,2,0,-999,0.991693,-999,0.489832,4,-27.854243,-999,0,-999.0,0.356535,6,-999.0,0.374664,0.002989,0.575284,-999.0,-999.0,1,-999.0,1.277739,0.112368,0.475588,3,1,0.24022,-0.015671,4,-999,-999,0,0.317467,0.085295,0.71989,72,0,-0.026163,0,67,30,6,-999.0,1.021169,1.008278,0,0,9,0
ID_100500,2024-09-15,0,1,56,3,17,24,0.182096,0.423792,0.253427,-999,-999,-999,0.09652,3,0.483051,-999,4,0.004097,16,38,7,10,0.072179,718,-999.0,7,5,0.502826,0.431322,-999,0.822068,6,1,737,20,-999.0,-999,-1,0.994871,9,10,2,0,-999.0,101,6.161982,-999.0,-999,0.260409,0.513921,0.786691,5,-999,0.419732,0.260966,-999,0.516978,0.617806,2.57518,-999.0,0.360384,-999.0,-0.005037,-999.0,-999.0,-999.0,-999,0.25384,0.013635,-999,0.34095,-999,-999.0,0.397822,1,0.153677,0.045037,-0.017978,371,-0.022708,0.467315,0.126847,0,-999,-999,-999,1,-999.0,0.985769,0.081505,0.304487,-999,-999.0,0.056114,-0.014945,1.007305,0,0.68175,0.149522,0.244255,-2,0.661223,0.471055,0.172011,0.018411,-999.0,0,1.003637,-999,-999.0,-999.0,11,11,4,219,0.006801,24,22,-0.082024,1,28,1,3,6,-999,79,0,-999,3,40,25,0.9847,-999,0.253515,0.089716,129,-0.023517,25,4,0.016833,0.4536,0.099745,1,-999.0,0.333586,2,0,-999.0,1,-999,-999.0,0.634018,88,3,-999.0,0.723474,-999,69,0,-0.005133,0.185763,-999.0,0,-999.0,0,0,-999.0,-999,6,0.209474,-999.0,3,0,0,-999,0.896372,5,0.669907,7,-28.385156,-999,0,0.608703,0.16939,1,0.18976,0.267014,0.091698,-0.001626,-0.009377,0.394732,3,-999.0,1.219492,0.251008,0.891912,3,0,2.324528,-0.011992,-999,-999,-999,1,0.113492,0.012334,0.620155,60,0,0.332495,1,25,51,-999,-999.0,0.007372,0.344994,3,-999,5,0
ID_100501,2024-10-26,0,1,167,3,24,68,0.41486,0.224869,-0.006865,8,0,-999,0.209623,2,1.347615,2,2,-0.00234,3,-4,6,4,0.007544,637,-999.0,-1,-999,0.761401,-999.0,-999,0.040486,8,3,628,-999,0.018592,144,1,-999.0,9,26,3,1,-999.0,350,8.892885,-999.0,-999,0.996221,0.474438,-999.0,33,-999,0.165931,0.99337,-999,0.413594,-0.029779,0.465632,0.427307,0.993184,-0.01855,-0.005849,-999.0,0.679876,1.031672,-999,-999.0,-0.003608,299,0.247106,-999,-0.008907,0.649111,0,-999.0,0.190182,0.140018,557,-999.0,1.006897,0.182516,1,556,-999,-999,5,-999.0,0.993892,-0.01528,-999.0,-999,-999.0,0.009961,-999.0,-999.0,0,0.60016,0.018753,0.014735,0,-0.148811,1.010944,0.026634,0.02088,-999.0,0,1.030233,31,-999.0,-0.000395,7,6,8,-999,0.007671,12,0,0.053578,0,87,0,-1,1,-999,285,0,-999,1,36,0,0.41235,-999,0.01423,0.413823,-2,0.011231,-999,2,0.002765,0.82607,0.153224,1,-999.0,0.731225,1,1,-999.0,2,-999,-999.0,-0.011016,7,3,-0.011186,0.54898,346,33,0,0.119651,0.728916,-999.0,0,0.659802,0,1,0.498228,-999,1,0.587064,-999.0,2,2,0,-999,0.841479,-999,-999.0,8,0.480875,-999,0,-0.007064,0.47181,1,0.020756,0.248982,-0.002045,0.020247,-999.0,-999.0,3,-999.0,1.132988,0.005067,0.344473,3,4,-0.009076,-999.0,-999,50,-999,3,0.259842,-999.0,0.781652,53,1,0.385749,0,53,63,6,9.5e-05,-0.005418,-0.024488,0,0,-999,2
ID_100502,2024-08-31,0,1,25,5,25,20,0.037043,0.0606,0.114362,-999,-999,-999,0.4032,3,0.963988,0,0,0.159675,4,0,3,21,0.034412,716,-999.0,11,4,0.503754,0.474322,-999,0.506426,6,3,133,7,-0.018875,-999,7,-999.0,1,4,2,1,-999.0,145,5.422806,1.014366,-999,0.334514,0.586456,0.194203,23,154,-0.098311,-999.0,7,0.066013,0.011745,-0.039043,-999.0,0.498259,-999.0,0.008431,-999.0,0.499541,-0.023805,-999,0.380241,0.507855,286,0.601735,-999,1.004079,0.475478,3,-999.0,0.368776,-0.009434,693,-0.009246,-0.009466,0.1067,1,-999,1,-999,1,0.967555,0.494822,-0.011975,0.500286,0,-999.0,-0.207262,0.047717,0.954105,0,1.801785,-999.0,-0.002824,-999,-0.192151,0.996949,0.106567,-0.009086,0.992118,1,0.979578,-999,-999.0,-999.0,22,1,7,61,0.005825,44,0,-0.08459,2,311,0,-999,2,-999,50,0,-999,4,45,6,0.239043,-999,-0.015239,0.138352,-999,-999.0,-999,3,-0.01922,0.406473,0.102086,2,0.327086,0.882461,1,0,-999.0,0,-999,-999.0,0.219507,8,4,-999.0,0.986828,86,-999,0,0.167724,-0.017198,-999.0,0,1.012683,2,0,-999.0,-999,8,0.4151,1.017903,3,1,0,-999,0.319941,-999,0.946954,0,-28.93421,-999,6,-999.0,0.333262,0,0.012911,0.743738,0.0041,0.020099,0.002898,0.909392,0,-999.0,1.290893,0.380793,0.374949,0,2,0.015213,-999.0,-999,51,-999,0,0.320165,-999.0,0.328923,1,0,-0.009719,0,54,-999,-999,-999.0,-999.0,0.001668,0,-999,-6,0
ID_100503,2024-11-20,0,1,13,7,34,15,0.055754,0.25016,0.026203,-999,-999,17,0.19228,3,0.539672,21,0,0.333024,6,6,4,1,-0.001945,702,-999.0,5,28,0.270954,0.947695,5,0.060216,0,2,721,-999,0.028951,-999,7,-999.0,14,-5,1,34,-999.0,129,2.451814,-999.0,2,0.979006,-999.0,-0.028381,44,-999,0.211665,1.02784,-999,0.046256,0.006636,2.491872,-999.0,1.017124,-999.0,0.476778,-999.0,0.742664,-999.0,-999,0.769365,0.009833,-999,0.417241,-999,0.318271,0.986582,1,-0.007505,1.009669,0.432269,471,-999.0,0.964834,0.040131,3,-999,46,-999,17,0.180593,0.984851,0.018557,0.512139,-999,-999.0,0.067884,0.002558,1.001046,1,1.060678,-999.0,0.02023,-3,-0.132634,0.295081,-0.090126,-0.020355,-999.0,0,1.007802,-999,-999.0,-0.00304,6,1,30,-999,1.001907,7,0,2.652502,0,29,1,3,3,166,169,1,498,3,18,3,0.219747,-999,-0.011556,-0.085332,129,0.665061,33,2,-0.021881,0.016585,0.081273,3,-0.006625,0.511834,2,1,-999.0,0,-999,-999.0,0.668316,3,3,-999.0,0.999799,697,53,-1,0.269468,0.502377,-999.0,0,1.004698,1,0,0.997696,-999,1,0.673668,-999.0,4,1,3,-999,0.887944,-2,-999.0,2,-28.832156,-1,0,0.997098,-0.001347,9,-999.0,0.145432,0.000892,-0.040008,-999.0,-999.0,0,-999.0,1.04924,0.002267,0.662573,2,5,-0.013105,-0.008484,-999,33,-999,5,0.233528,-999.0,0.34331,-999,1,0.492238,0,33,-999,-999,-999.0,0.001168,0.32545,0,-999,5,1
ID_100504,2024-09-25,0,1,114,3,139,13,0.034155,0.11896,0.037966,-999,7,-999,0.143202,4,0.38564,-999,0,0.296584,8,2,0,0,0.111377,712,-999.0,5,1,-999.0,0.996077,-999,0.702378,6,10,721,0,0.954405,7,-4,0.979942,13,12,0,8,-999.0,203,3.968457,0.151141,-999,-999.0,1.000538,0.511053,14,-999,0.330561,0.996459,-999,0.102753,0.000736,0.042099,1.009392,1.021249,0.516145,0.200492,-999.0,0.190046,-999.0,1,0.311801,-0.009666,-999,0.358644,-999,0.182422,0.713846,6,0.965353,0.039028,0.50522,676,-999.0,-999.0,0.100502,0,-999,-999,-999,2,-999.0,0.984709,0.000156,0.608828,-999,-999.0,-0.223045,0.001287,-999.0,2,-0.035447,0.007495,0.01556,-4,0.06618,0.533232,0.271458,-0.009149,-999.0,0,1.014515,-999,0.643882,0.004321,8,0,18,-999,0.234802,-1,0,-0.013825,0,80,0,8,9,164,538,0,-999,33,40,8,0.986376,-999,0.015486,0.320601,3,0.973266,-999,1,0.008258,0.280356,0.056448,9,0.538046,0.978458,1,7,-999.0,0,-999,-999.0,0.153446,2,2,-999.0,0.393048,530,53,0,0.197838,-0.002071,-999.0,0,0.383008,4,0,-999.0,-999,6,0.325969,0.971117,3,4,0,-999,0.616115,160,-0.010784,5,-28.451559,-999,4,-999.0,0.580916,10,-999.0,0.670269,0.000112,-999.0,-999.0,0.491862,5,-999.0,1.445559,0.331877,0.675077,11,7,0.058061,-999.0,-999,52,-999,0,0.257784,-999.0,-0.037192,-999,0,0.255787,0,27,-999,6,-999.0,-999.0,0.001424,2,-999,-999,0
